project_code,period,mo,project_name,sector,agency,state,exit_status,effective_cost,f_vel_mean,f_vel_last,f_vel_std,f_burn_mean,f_stall_share,f_stall_run,f_n_snapshots,f_n_doc_changes,f_n_cost_changes,f_n_antic_doc_changes,f_progress,f_fin_progress,f_progress_gap,f_age_mo,f_planned_mo,f_elapsed_share,f_months_past_doc,f_overdue,f_mo_remaining,f_required_vel,f_feasibility,f_is_cost_revised,f_is_sched_revised,f_cost_revision_pct,f_slip_days,f_antic_cost_gap_pct,f_antic_doc_gap_days,f_log_cost,y_cost_esc,y_time_esc,y_adverse
N22000308,2024-09,24297,MARIKUPPAM - KUPPAM,RAILWAYS,SWR,KARNATAKA,on_roster,296.72,0.0,0.0,,3.4749999999999943,1.0,1,2,0.0,0.0,1.0,14.0,33.529927204098136,19.529927204098136,149.01445466491458,46.97766097240473,3.1720279720279723,102.03679369250985,1,-102.03679369250985,,,1,0,6.145810975173505,0.0,0.0,3927.0,5.636716317291525,0,1,1
N22000308,2024-10,24298,MARIKUPPAM - KUPPAM,RAILWAYS,SWR,KARNATAKA,on_roster,296.72,0.0,0.0,0.0,1.7374999999999972,1.0,2,3,0.0,0.0,1.0,14.0,33.529927204098136,19.529927204098136,150.0,46.97766097240473,3.193006993006993,103.02233902759527,1,-103.02233902759527,,,1,0,6.145810975173505,0.0,0.0,3927.0,5.636716317291525,0,1,1
N22000308,2024-12,24300,MARIKUPPAM - KUPPAM,RAILWAYS,SWR,KARNATAKA,on_roster,296.72,0.0,0.0,0.0,2.68375,1.0,4,5,0.0,0.0,2.0,14.0,35.976678349959556,21.976678349959556,152.00394218134034,46.97766097240473,3.2356643356643358,105.0262812089356,1,-105.0262812089356,,,1,0,6.145810975173505,0.0,0.0,4292.0,5.636716317291525,0,0,0
N22000308,2025-01,24301,MARIKUPPAM - KUPPAM,RAILWAYS,SWR,KARNATAKA,on_roster,296.72,0.0,0.0,0.0,3.325,1.0,5,6,0.0,0.0,2.0,14.0,37.961714747910484,23.961714747910484,153.02233902759525,46.97766097240473,3.257342657342657,106.04467805519053,1,-106.04467805519053,,,1,0,6.145810975173505,0.0,0.0,4292.0,5.636716317291525,0,0,0
N22000308,2025-03,24303,MARIKUPPAM - KUPPAM,RAILWAYS,SWR,KARNATAKA,on_roster,296.72,0.0,0.0,0.0,3.4324999999999997,1.0,6,7,0.0,0.0,2.0,14.0,40.6376381774063,26.637638177406302,154.96057818659656,46.97766097240473,3.2986013986013982,107.98291721419184,1,-107.98291721419184,,,1,0,6.145810975173505,0.0,0.0,4292.0,5.636716317291525,0,0,0
N22000316,2024-07,24295,BHADRAK - NERGUNDI 3RD LINE,RAILWAYS,ECOR,ODISHA,on_roster,1284.39,,,,,,0,1,0.0,0.0,0.0,70.0,81.85753548377049,11.85753548377049,136.00525624178712,91.03153745072272,1.494045470949116,44.973718791064385,1,-44.973718791064385,,,1,0,52.35220155627256,0.0,0.0,1826.0,6.738199886837856,0,1,1
N22000316,2024-09,24297,BHADRAK - NERGUNDI 3RD LINE,RAILWAYS,ECOR,ODISHA,on_roster,1284.39,0.0,0.0,,27.585000000000036,1.0,1,2,0.0,0.0,0.0,70.0,86.15295977078613,16.152959770786126,138.04204993429698,91.03153745072272,1.516420064958499,47.010512483574246,1,-47.010512483574246,,,1,0,52.35220155627256,0.0,0.0,1826.0,6.738199886837856,0,1,1
N22000316,2024-10,24298,BHADRAK - NERGUNDI 3RD LINE,RAILWAYS,ECOR,ODISHA,on_roster,1284.39,2.5,5.0,3.5355339059327378,29.567499999999995,0.5,0,3,1.0,0.0,0.0,75.0,88.60937877124547,13.609378771245474,139.02759526938237,91.03153745072272,1.5272464814146518,47.99605781865966,1,11.990801576872535,2.0849315068493155,1.1990801576872534,1,1,52.35220155627256,1826.0,0.0,0.0,6.738199886837856,0,0,0
N22000316,2024-12,24300,BHADRAK - NERGUNDI 3RD LINE,RAILWAYS,ECOR,ODISHA,on_roster,1284.39,1.25,0.0,2.5,21.823750000000018,0.75,2,5,1.0,0.0,0.0,75.0,90.80185924835914,15.801859248359136,141.03153745072274,91.03153745072272,1.5492601948754965,50.0,1,9.986859395532194,2.5032894736842106,0.4993429697766097,1,1,52.35220155627256,1826.0,0.0,0.0,6.738199886837856,0,0,0
N22000316,2025-01,24301,BHADRAK - NERGUNDI 3RD LINE,RAILWAYS,ECOR,ODISHA,on_roster,1284.39,1.0,0.0,2.2360679774997894,19.40300000000002,0.8,3,6,1.0,0.0,0.0,75.0,91.5586387312265,16.558638731226495,142.04993429697765,91.03153745072272,1.5604474918801878,51.01839684625492,1,8.968462549277266,2.787545787545788,0.35873850197109064,1,1,52.35220155627256,1826.0,0.0,0.0,6.738199886837856,0,1,1
N22000316,2025-03,24303,BHADRAK - NERGUNDI 3RD LINE,RAILWAYS,ECOR,ODISHA,on_roster,1284.39,0.8333333333333334,0.0,2.0412414523193148,21.27333333333335,0.8333333333333334,4,7,1.0,0.0,0.0,75.0,96.32743948489166,21.327439484891656,143.98817345597897,91.03153745072272,1.5817394442439554,52.95663600525624,1,7.030223390275952,3.5560747663551404,0.23434077967586509,1,1,52.35220155627256,1826.0,0.0,0.0,6.738199886837856,0,1,1
N22000318,2024-07,24295,KIRANDUL - JAGDALPUR DOUBLING,RAILWAYS,ECOR,CHHATTISGARH,on_roster,1160.0,,,,,,0,1,0.0,0.0,0.0,87.5,121.98879310344827,34.48879310344827,138.96189224704335,86.95795006570302,1.5980355119002645,52.00394218134034,1,-52.00394218134034,,,0,0,0.0,0.0,24.13793103448276,1461.0,7.057036981697891,0,0,0
N22000318,2024-09,24297,KIRANDUL - JAGDALPUR DOUBLING,RAILWAYS,ECOR,CHHATTISGARH,on_roster,1160.0,0.5,0.5,,9.545000000000073,0.0,0,2,0.0,0.0,0.0,88.5,123.63448275862069,35.13448275862069,140.9986859395532,86.95795006570302,1.6214582546278806,54.040735873850196,1,-54.040735873850196,,,0,0,0.0,0.0,24.13793103448276,1461.0,7.057036981697891,0,0,0
N22000318,2024-10,24298,KIRANDUL - JAGDALPUR DOUBLING,RAILWAYS,ECOR,CHHATTISGA,on_roster,1160.0,0.25,0.0,0.3535533905932738,12.422500000000014,0.5,1,3,0.0,0.0,0.0,88.5,124.95344827586207,36.45344827586207,141.98423127463863,86.95795006570302,1.6327918398186627,55.02628120893561,1,-55.02628120893561,,,0,0,0.0,0.0,24.13793103448276,1461.0,7.057036981697891,0,0,0
N22000318,2024-12,24300,KIRANDUL - JAGDALPUR DOUBLING,RAILWAYS,ECOR,CHHATTISGARH,on_roster,1160.0,0.5,1.0,0.408248290463863,10.243749999999977,0.25,0,5,0.0,0.0,0.0,90.0,126.34396551724137,36.34396551724137,143.98817345597897,86.95795006570302,1.6558367963732528,57.03022339027595,1,-57.03022339027595,,,0,0,0.0,0.0,24.13793103448276,1461.0,7.057036981697891,1,0,1
N22000318,2025-01,24301,KIRANDUL - JAGDALPUR DOUBLING,RAILWAYS,ECOR,CHHATTISGARH,on_roster,1160.0,0.8,2.0,0.758287544405155,11.592999999999984,0.2,0,6,0.0,0.0,0.0,92.0,127.80862068965517,35.80862068965517,145.0065703022339,86.95795006570302,1.667548167737061,58.04862023653088,1,-58.04862023653088,,,0,0,0.0,0.0,24.13793103448276,1461.0,7.057036981697891,1,0,1
N22000318,2025-03,24303,KIRANDUL - JAGDALPUR DOUBLING,RAILWAYS,ECOR,CHHATTISGARH,on_roster,1160.0,0.8333333333333334,1.0,0.6831300510639732,11.37166666666665,0.16666666666666666,0,7,0.0,0.0,0.0,94.0,129.57844827586206,35.57844827586206,146.94480946123522,86.95795006570302,1.689837551945599,59.98685939553219,1,-59.98685939553219,,,0,0,0.0,0.0,33.88879310344828,1461.0,7.057036981697891,1,0,1
N22000326,2024-07,24295,PHULERA - DIGANA DOUBLING,RAILWAYS,NWR,MULTI STATE,completed,600.0,,,,,,0,1,0.0,0.0,0.0,100.0,120.81333333333333,20.813333333333333,110.0197109067017,58.01576872536136,1.8963759909399773,52.00394218134034,1,-2.9894875164257555,,,0,1,0.0,1492.0,16.96833333333332,0.0,6.398594934535208,0,0,0
N22000326,2024-09,24297,PHULERA - DIGANA DOUBLING,RAILWAYS,NWR,MULTI STATE,completed,600.0,0.0,0.0,,20.329999999999984,1.0,1,2,0.0,0.0,0.0,100.0,127.59,27.590000000000003,112.05650459921156,58.01576872536136,1.931483578708947,54.040735873850196,1,-5.026281208935611,,,0,1,0.0,1492.0,16.96833333333332,0.0,6.398594934535208,0,0,0
N22000329,2024-07,24295,SAMASTIPUR-DARBANGHA,RAILWAYS,ECR,BIHAR,on_roster,519.33,,,,,,0,1,0.0,0.0,0.0,62.0,99.19319122715807,37.19319122715807,110.0197109067017,,,,0,,,,1,0,36.66578947368422,,0.0,,5.942799375126701,0,0,0
N22000329,2024-09,24297,SAMASTIPUR-DARBANGHA,RAILWAYS,ECR,BIHAR,on_roster,519.33,0.0,0.0,,13.935000000000002,1.0,1,2,0.0,0.0,0.0,62.0,104.55972117921166,42.559721179211664,112.05650459921156,,,,0,,,,1,0,36.66578947368422,,0.0,,5.942799375126701,0,0,0
N22000329,2024-10,24298,SAMASTIPUR-DARBANGHA,RAILWAYS,ECR,BIHAR,on_roster,519.33,0.0,0.0,0.0,10.562500000000028,1.0,2,3,0.0,0.0,0.0,62.0,105.94419733117671,43.94419733117671,113.04204993429697,,,,0,,,,1,0,36.66578947368422,,0.0,,5.942799375126701,0,0,0
N22000329,2024-12,24300,SAMASTIPUR-DARBANGHA,RAILWAYS,ECR,BIHAR,on_roster,519.33,0.0,0.0,0.0,12.688750000000013,1.0,4,5,0.0,0.0,0.0,62.0,111.64962547898254,49.64962547898254,115.04599211563732,,,,0,,,,1,0,36.66578947368422,,0.0,,5.942799375126701,0,1,1
N22000329,2025-01,24301,SAMASTIPUR-DARBANGHA,RAILWAYS,ECR,BIHAR,on_roster,519.33,0.4,2.0,0.8944271909999159,14.925000000000011,0.8,0,6,0.0,0.0,0.0,64.0,116.24593225887202,52.24593225887202,116.06438896189225,,,,0,,,,1,0,36.66578947368422,,0.0,,5.942799375126701,0,1,1
N22000329,2025-03,24303,SAMASTIPUR-DARBANGHA,RAILWAYS,ECR,BIHAR,on_roster,519.33,0.8333333333333334,3.0,1.3291601358251257,14.30916666666667,0.6666666666666666,0,7,0.0,0.0,1.0,70.0,120.57073537057362,50.570735370573615,118.00262812089356,,,,0,,,,1,0,36.66578947368422,,0.0,,5.942799375126701,0,0,0
N22000333,2024-07,24295,HOTGI-KUDGI-GADAG,RAILWAYS,SWR,MULTI STATE,on_roster,1877.81,,,,,,0,1,0.0,0.0,0.0,88.0,125.26187420452547,37.26187420452547,112.02365308804204,47.99605781865966,2.3340177960301163,64.02759526938239,1,-64.02759526938239,,,1,0,16.302590750593037,0.0,30.94349268562846,2284.0,7.387455494019198,0,0,0
N22000333,2024-09,24297,HOTGI-KUDGI-GADAG,RAILWAYS,SWR,MULTI STATE,on_roster,1877.81,0.5,0.5,,27.99500000000012,0.0,0,2,0.0,0.0,0.0,89.0,128.2435390161944,39.243539016194404,114.0604467805519,47.99605781865966,2.3764544832306638,66.06438896189225,1,-66.06438896189225,,,1,0,16.302590750593037,0.0,30.94349268562846,2284.0,7.387455494019198,0,1,1
N22000333,2024-10,24298,HOTGI-KUDGI-GADAG,RAILWAYS,SWR,MULTI STATE,on_roster,1877.81,0.25,0.0,0.3535533905932738,13.99750000000006,0.5,1,3,0.0,0.0,0.0,89.0,128.2435390161944,39.243539016194404,115.04599211563732,47.99605781865966,2.3969883641341547,67.04993429697765,1,-67.04993429697765,,,1,0,16.302590750593037,0.0,30.94349268562846,2284.0,7.387455494019198,0,1,1
N22000333,2024-12,24300,HOTGI-KUDGI-GADAG,RAILWAYS,SWR,MULTI STATE,on_roster,1877.81,0.125,0.0,0.25,19.221249999999998,0.75,3,5,0.0,0.0,1.0,89.0,130.84710380709444,41.84710380709444,117.04993429697765,47.99605781865966,2.438740588637919,69.053876478318,1,-69.053876478318,,,1,0,16.302590750593037,0.0,30.94349268562846,2529.0,7.387455494019198,0,0,0
N22000333,2025-01,24301,HOTGI-KUDGI-GADAG,RAILWAYS,SWR,MULTI STATE,on_roster,1877.81,0.1,0.0,0.223606797749979,17.98300000000004,0.8,4,6,0.0,0.0,1.0,89.0,131.5409972254914,42.540997225491395,118.06833114323258,47.99605781865966,2.4599589322381927,70.07227332457293,1,-70.07227332457293,,,1,0,16.302590750593037,0.0,30.94349268562846,2529.0,7.387455494019198,0,1,1
N22000333,2025-03,24303,HOTGI-KUDGI-GADAG,RAILWAYS,SWR,MULTI STATE,on_roster,1877.81,0.08333333333333333,0.0,0.2041241452319315,17.530833333333362,0.8333333333333334,5,7,0.0,0.0,1.0,89.0,133.16735985003808,44.16735985003808,120.0065703022339,47.99605781865966,2.5003422313483914,72.01051248357425,1,-72.01051248357425,,,1,0,16.302590750593037,0.0,30.94349268562846,2529.0,7.387455494019198,0,1,1
N22000349,2024-07,24295,KIUL - GAYA DOUBLING PROJECT,RAILWAYS,ECR,BIHAR,on_roster,1200.2,,,,,,0,1,0.0,0.0,0.0,96.0,139.4525912347942,43.4525912347942,102.98948751642575,50.98554533508541,2.019974226804124,52.00394218134034,1,-52.00394218134034,,,1,0,0.0,0.0,47.564572571238116,1645.0,7.091076336109175,0,1,1
N22000349,2024-09,24297,KIUL - GAYA DOUBLING PROJECT,RAILWAYS,ECR,BIHAR,on_roster,1200.2,0.0,0.0,,22.66999999999996,1.0,1,2,0.0,0.0,0.0,96.0,143.2302949508415,47.23029495084151,105.0262812089356,50.98554533508541,2.059922680412371,54.040735873850196,1,-54.040735873850196,,,1,0,0.0,0.0,47.564572571238116,1645.0,7.091076336109175,0,1,1
N22000349,2024-10,24298,KIUL - GAYA DOUBLING PROJECT,RAILWAYS,ECR,BIHAR,on_roster,1200.2,0.0,0.0,0.0,31.250000000000057,1.0,2,3,0.0,0.0,1.0,96.0,146.54890851524746,50.54890851524746,106.01182654402102,50.98554533508541,2.0792525773195876,55.02628120893561,1,-55.02628120893561,,,1,0,0.0,0.0,47.564572571238116,1706.0,7.091076336109175,0,0,0
N22000349,2024-12,24300,KIUL - GAYA DOUBLING PROJECT,RAILWAYS,ECR,BIHAR,on_roster,1200.2,0.0,0.0,0.0,15.625000000000028,1.0,4,5,0.0,0.0,1.0,96.0,146.54890851524746,50.54890851524746,108.01576872536137,50.98554533508541,2.118556701030928,57.03022339027595,1,-57.03022339027595,,,1,0,0.0,0.0,47.564572571238116,1706.0,7.091076336109175,0,1,1
N22000349,2025-01,24301,KIUL - GAYA DOUBLING PROJECT,RAILWAYS,ECR,BIHAR,on_roster,1200.2,0.0,0.0,0.0,18.910000000000014,1.0,5,6,0.0,0.0,1.0,96.0,149.21929678386934,53.21929678386934,109.03416557161628,50.98554533508541,2.1385309278350513,58.04862023653088,1,-58.04862023653088,,,1,0,0.0,0.0,47.564572571238116,1706.0,7.091076336109175,0,1,1
N22000349,2025-03,24303,KIUL - GAYA DOUBLING PROJECT,RAILWAYS,ECR,BIHAR,on_roster,1200.2,0.25,1.5,0.6123724356957945,16.55000000000001,0.8333333333333334,0,7,0.0,0.0,2.0,99.0,150.01083152807865,51.010831528078654,110.9724047306176,50.98554533508541,2.176546391752577,59.98685939553219,1,-59.98685939553219,,,1,0,0.0,0.0,47.564572571238116,1798.0,7.091076336109175,0,1,1
N22000350,2024-07,24295,RAMPUR DUMRA - TAL - RAJENDRAPUL DOUBLING INCLUDING GANGA BRIDGE,RAILWAYS,ECR,BIHAR,on_roster,1491.47,,,,,,0,1,0.0,0.0,0.0,77.0,105.24381985557872,28.24381985557872,102.98948751642575,50.98554533508541,2.019974226804124,52.00394218134034,1,-52.00394218134034,,,1,0,0.0,0.0,7.276713577879534,1887.0,7.308187744562227,0,0,0
N22000350,2024-09,24297,RAMPUR DUMRA - TAL - RAJENDRAPUL DOUBLING INCLUDING GANGA BRIDGE,RAILWAYS,ECR,BIHAR,on_roster,1491.47,0.0,0.0,,38.889999999999986,1.0,1,2,0.0,0.0,0.0,77.0,110.4588090943834,33.4588090943834,105.0262812089356,50.98554533508541,2.059922680412371,54.040735873850196,1,-54.040735873850196,,,1,0,0.0,0.0,7.276713577879534,1887.0,7.308187744562227,0,0,0
N22000350,2024-10,24298,RAMPUR DUMRA - TAL - RAJENDRAPUL DOUBLING INCLUDING GANGA BRIDGE,RAILWAYS,ECR,BIHAR,on_roster,1491.47,0.0,0.0,0.0,19.444999999999993,1.0,2,3,0.0,0.0,0.0,77.0,110.4588090943834,33.4588090943834,106.01182654402102,50.98554533508541,2.0792525773195876,55.02628120893561,1,-55.02628120893561,,,1,0,0.0,0.0,7.276713577879534,1887.0,7.308187744562227,0,0,0
N22000350,2024-12,24300,RAMPUR DUMRA - TAL - RAJENDRAPUL DOUBLING INCLUDING GANGA BRIDGE,RAILWAYS,ECR,BIHAR,on_roster,1491.47,0.0,0.0,0.0,9.722499999999997,1.0,4,5,0.0,0.0,0.0,77.0,110.4588090943834,33.4588090943834,108.01576872536137,50.98554533508541,2.118556701030928,57.03022339027595,1,-57.03022339027595,,,1,0,0.0,0.0,7.276713577879534,1887.0,7.308187744562227,0,1,1
N22000350,2025-01,24301,RAMPUR DUMRA - TAL - RAJENDRAPUL DOUBLING INCLUDING GANGA BRIDGE,RAILWAYS,ECR,BIHAR,on_roster,1491.47,0.0,0.0,0.0,14.370000000000005,1.0,5,6,0.0,0.0,0.0,77.0,112.66870939408771,35.66870939408771,109.03416557161628,50.98554533508541,2.1385309278350513,58.04862023653088,1,-58.04862023653088,,,1,0,0.0,0.0,7.276713577879534,1887.0,7.308187744562227,0,1,1
N22000350,2025-03,24303,RAMPUR DUMRA - TAL - RAJENDRAPUL DOUBLING INCLUDING GANGA BRIDGE,RAILWAYS,ECR,BIHAR,on_roster,1491.47,0.0,0.0,0.0,11.975000000000003,1.0,6,7,0.0,0.0,1.0,77.0,112.66870939408771,35.66870939408771,110.9724047306176,50.98554533508541,2.176546391752577,59.98685939553219,1,-59.98685939553219,,,1,0,0.0,0.0,7.276713577879534,2101.0,7.308187744562227,0,1,1
N22000351,2024-07,24295,KATNI - SINGRAULI DOUBLING PROJECT,RAILWAYS,WCR,MADHYA PRADESH,on_roster,1763.93,,,,,,0,1,0.0,0.0,0.0,99.0,151.19194072327133,52.19194072327133,102.98948751642575,50.98554533508541,2.019974226804124,52.00394218134034,1,-52.00394218134034,,,0,0,0.0,0.0,38.62795008872235,1675.0,7.475866308524259,0,0,0
N22000351,2024-09,24297,KATNI - SINGRAULI DOUBLING PROJECT,RAILWAYS,WCR,MADHYA PRADESH,on_roster,1763.93,0.5,0.5,,95.16499999999996,0.0,0,2,0.0,0.0,0.0,100.0,161.98205144195063,61.98205144195063,105.0262812089356,50.98554533508541,2.059922680412371,54.040735873850196,1,-54.040735873850196,,,0,0,0.0,0.0,38.62795008872235,1675.0,7.475866308524259,1,1,1
N22000351,2024-10,24298,KATNI - SINGRAULI DOUBLING PROJECT,RAILWAYS,WCR,MADHYA PRADESH,on_roster,1763.93,0.25,0.0,0.3535533905932738,47.58249999999998,0.5,1,3,0.0,0.0,0.0,100.0,161.98205144195063,61.98205144195063,106.01182654402102,50.98554533508541,2.0792525773195876,55.02628120893561,1,-55.02628120893561,,,0,0,0.0,0.0,38.62795008872235,1675.0,7.475866308524259,1,1,1
N22000351,2024-12,24300,KATNI - SINGRAULI DOUBLING PROJECT,RAILWAYS,WCR,MADHYA PRADESH,on_roster,2445.3,-3.625,0.0,7.586995452746759,60.391250000000014,0.75,3,5,1.0,1.0,1.0,85.0,122.83359914938862,37.83359914938862,108.01576872536137,50.98554533508541,2.118556701030928,57.03022339027595,1,35.972404730617605,0.41698630136986303,-8.693331143232589,1,1,38.62795008872235,2831.0,78.03541487752013,0.0,7.475866308524259,0,0,0
N22000351,2025-01,24301,KATNI - SINGRAULI DOUBLING PROJECT,RAILWAYS,WCR,MADHYA PRADESH,on_roster,2445.3,-2.7,1.0,6.88839603971781,50.905000000000015,0.6,0,6,1.0,1.0,1.0,86.0,123.36359546885862,37.36359546885862,109.03416557161628,50.98554533508541,2.1385309278350513,58.04862023653088,1,34.95400788436268,0.4005263157894737,-6.741130091984232,1,1,38.62795008872235,2831.0,78.03541487752013,0.0,7.475866308524259,0,0,0
N22000351,2025-03,24303,KATNI - SINGRAULI DOUBLING PROJECT,RAILWAYS,WCR,MADHYA PRADESH,on_roster,2445.3,-2.0833333333333335,1.0,6.343631977555655,46.550833333333344,0.5,0,7,1.0,1.0,1.0,88.0,125.39034065349854,37.39034065349854,110.9724047306176,50.98554533508541,2.176546391752577,59.98685939553219,1,33.01576872536137,0.36346268656716413,-5.731904292597461,1,1,38.62795008872235,2831.0,78.03541487752013,0.0,7.475866308524259,0,0,0
N22000356,2024-07,24295,WARDHA-BALHARSHAH - 3RD LINE (132 KM),RAILWAYS,CR,MAHARASHTRA,on_roster,1272.19,,,,,,0,1,0.0,0.0,0.0,67.0,80.27417288298132,13.274172882981318,112.94349540078844,84.92115637319316,1.3299806576402322,28.02233902759527,1,-28.02233902759527,,,0,0,0.0,0.0,8.845376869807176,1096.0,7.14928084115152,0,1,1
N22000356,2024-09,24297,WARDHA-BALHARSHAH - 3RD LINE (132 KM),RAILWAYS,CR,MAHARASHT,on_roster,1272.19,0.0,0.0,,74.45500000000004,1.0,1,2,0.0,0.0,1.0,67.0,91.97918549902138,24.979185499021384,114.98028909329828,84.92115637319316,1.3539651837524178,30.059132720105122,1,-30.059132720105122,,,0,0,0.0,0.0,8.845376869807176,1249.0,7.14928084115152,0,0,0
N22000356,2024-10,24298,WARDHA-BALHARSHAH - 3RD LINE (132 KM),RAILWAYS,CR,MAHARASHTRA,on_roster,1272.19,0.0,0.0,0.0,65.29749999999996,1.0,2,3,0.0,0.0,1.0,67.0,96.39204835755665,29.392048357556646,115.9658344283837,84.92115637319316,1.3655705996131529,31.044678055190538,1,-31.044678055190538,,,0,0,0.0,0.0,8.845376869807176,1249.0,7.14928084115152,0,0,0
N22000356,2024-12,24300,WARDHA-BALHARSHAH - 3RD LINE (132 KM),RAILWAYS,CR,MAHARASHTRA,on_roster,1272.19,0.0,0.0,0.0,44.08124999999998,1.0,4,5,0.0,0.0,1.0,67.0,99.9866372161391,32.9866372161391,117.96977660972404,84.92115637319316,1.3891682785299806,33.04862023653088,1,-33.04862023653088,,,0,0,0.0,0.0,8.845376869807176,1249.0,7.14928084115152,0,1,1
N22000356,2025-01,24301,WARDHA-BALHARSHAH - 3RD LINE (132 KM),RAILWAYS,CR,MAHARASHTRA,on_roster,1272.19,0.0,0.0,0.0,49.11099999999999,1.0,5,6,0.0,0.0,1.0,67.0,105.42843443196378,38.42843443196378,118.98817345597897,84.92115637319316,1.4011605415860735,34.06701708278581,1,-34.06701708278581,,,0,0,0.0,0.0,8.845376869807176,1249.0,7.14928084115152,1,1,1
N22000356,2025-03,24303,WARDHA-BALHARSHAH - 3RD LINE (132 KM),RAILWAYS,CR,MAHARASHTRA,on_roster,1272.19,0.0,0.0,0.0,48.626666666666665,1.0,6,7,0.0,0.0,2.0,67.0,112.69228652952782,45.69228652952782,120.92641261498028,84.92115637319316,1.4239845261121857,36.00525624178712,1,-36.00525624178712,,,0,0,0.0,0.0,8.845376869807176,1461.0,7.14928084115152,1,1,1
N22000358,2024-07,24295,ITARSI-NAGPUR (BAL.) - 3RD LINE (267 KM),RAILWAYS,CR,MAHARASHTRA,on_roster,2449.91,,,,,,0,1,0.0,0.0,0.0,42.0,51.22351433317959,9.223514333179587,112.94349540078844,96.9119579500657,1.1654237288135594,16.031537450722734,1,-16.031537450722734,,,0,0,0.0,0.0,0.0,1461.0,7.804214663147685,0,0,0
N22000358,2024-09,24297,ITARSI-NAGPUR (BAL.) - 3RD LINE (267 KM),RAILWAYS,CR,MAHARASHT,on_roster,2449.91,0.0,0.0,,83.88999999999999,1.0,1,2,0.0,0.0,0.0,42.0,58.0719291729084,16.071929172908398,114.98028909329828,96.9119579500657,1.1864406779661016,18.068331143232587,1,-18.068331143232587,,,0,0,0.0,0.0,0.0,1461.0,7.804214663147685,0,0,0
N22000358,2024-10,24298,ITARSI-NAGPUR (BAL.) - 3RD LINE (267 KM),RAILWAYS,CR,MAHARASHTRA,on_roster,2449.91,0.0,0.0,0.0,63.795000000000016,1.0,2,3,0.0,0.0,0.0,42.0,59.85566816740207,17.855668167402072,115.9658344283837,96.9119579500657,1.1966101694915254,19.053876478318003,1,-19.053876478318003,,,0,0,0.0,0.0,0.0,1461.0,7.804214663147685,0,0,0
N22000358,2024-12,24300,ITARSI-NAGPUR (BAL.) - 3RD LINE (267 KM),RAILWAYS,CR,MAHARASHTRA,on_roster,2449.91,1.5,0.0,3.0,35.93999999999997,0.75,1,5,0.0,0.0,0.0,48.0,60.51569241319069,12.515692413190692,117.96977660972404,96.9119579500657,1.2172881355932204,21.057818659658345,1,-21.057818659658345,,,0,0,0.0,0.0,0.0,1461.0,7.804214663147685,0,0,0
N22000358,2025-01,24301,ITARSI-NAGPUR (BAL.) - 3RD LINE (267 KM),RAILWAYS,CR,MAHARASHTRA,on_roster,2449.91,1.2,0.0,2.6832815729997477,43.15799999999997,0.8,2,6,0.0,0.0,0.0,48.0,63.45580041715819,15.455800417158187,118.98817345597897,96.9119579500657,1.2277966101694915,22.07621550591327,1,-22.07621550591327,,,0,0,0.0,0.0,0.0,1461.0,7.804214663147685,0,1,1
N22000358,2025-03,24303,ITARSI-NAGPUR (BAL.) - 3RD LINE (267 KM),RAILWAYS,CR,MAHARASHTRA,on_roster,2449.91,1.0,0.0,2.449489742783178,45.49999999999998,0.8333333333333334,3,7,0.0,0.0,0.0,48.0,68.1261760636105,20.1261760636105,120.92641261498028,96.9119579500657,1.2477966101694915,24.014454664914584,1,-24.014454664914584,,,0,0,0.0,0.0,0.0,1461.0,7.804214663147685,0,1,1
N22000359,2024-07,24295,PUNE-MIRAJ-LONDA (467 KM),RAILWAYS,CR,MAHARASHTRA,on_roster,3627.0,,,,,,0,1,0.0,0.0,0.0,84.0,103.04714640198512,19.047146401985117,112.94349540078844,108.93561103810775,1.0367913148371533,4.0078843626806835,1,-4.0078843626806835,,,1,0,-0.012956688821674778,0.0,78.20485249517506,92.0,8.196566350804723,0,1,1
N22000359,2024-09,24297,PUNE-MIRAJ-LONDA (467 KM),RAILWAYS,CR,MAHARASHT,on_roster,3627.0,0.0,0.0,,158.71499999999992,1.0,1,2,0.0,0.0,1.0,84.0,111.79900744416874,27.799007444168737,114.98028909329828,108.93561103810775,1.0554885404101326,6.044678055190539,1,-6.044678055190539,,,1,0,-0.012956688821674778,0.0,78.20485249517506,306.0,8.196566350804723,0,0,0
N22000359,2024-10,24298,PUNE-MIRAJ-LONDA (467 KM),RAILWAYS,CR,MAHARASHTRA,on_roster,3627.0,0.0,0.0,0.0,135.08749999999998,1.0,2,3,0.0,0.0,1.0,84.0,114.872070581748,30.872070581748005,115.9658344283837,108.93561103810775,1.0645355850422196,7.030223390275952,1,-7.030223390275952,,,1,0,-0.012956688821674778,0.0,78.20485249517506,306.0,8.196566350804723,0,1,1
N22000359,2024-12,24300,PUNE-MIRAJ-LONDA (467 KM),RAILWAYS,CR,MAHARASHTRA,on_roster,3627.0,0.0,0.0,0.0,76.9237500000001,1.0,4,5,0.0,0.0,1.0,84.0,115.90653432588917,31.90653432588917,117.96977660972404,108.93561103810775,1.082931242460796,9.034165571616294,1,-9.034165571616294,,,1,0,-0.012956688821674778,0.0,78.20485249517506,306.0,8.196566350804723,1,1,1
